customer_id,ref_date,offer_id,offer_name,p_convert,p_churn,ltv_hat,expected_value,rank
2085,2025-12-05,DESCONTO_ABAST,Desconto no abastecimento,0.1271091767838444,0.1993160031682931,3360.815444981296,6.07862410447153,3
2093,2025-12-11,UPSELL_PLANO,Upsell para plano,0.2349191820270929,0.2163039635643295,4921.144568204735,78.52830302886582,1
2093,2025-12-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2349191820270929,0.2163039635643295,4921.144568204735,42.46502163493736,2
2093,2025-12-11,DESCONTO_ABAST,Desconto no abastecimento,0.2349191820270929,0.2163039635643295,4921.144568204735,41.163405275479214,3
2096,2025-12-04,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1472458655433971,0.1682468871202962,3946.5425560816807,16.398088276982815,1
2096,2025-12-04,DESCONTO_ABAST,Desconto no abastecimento,0.1472458655433971,0.1682468871202962,3946.5425560816807,13.343005587850755,2
2099,2025-07-19,UPSELL_PLANO,Upsell para plano,0.0805263792671431,0.1375144387532431,502.5161288876869,6.113380443392412,1
2101,2025-11-15,UPSELL_PLANO,Upsell para plano,0.1859728264409785,0.1627799989886098,2045.4978804850232,38.69138965188935,1
2101,2025-11-15,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1859728264409785,0.1627799989886098,2045.4978804850232,9.725329817947472,2
2101,2025-11-15,DESCONTO_ABAST,Desconto no abastecimento,0.1859728264409785,0.1627799989886098,2045.4978804850232,7.444786346767039,3
2102,2025-08-21,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2264410972408733,0.2188260047225629,6610.369139984633,55.799808052443694,1
2102,2025-08-21,DESCONTO_ABAST,Desconto no abastecimento,0.2264410972408733,0.2188260047225629,6610.369139984633,54.32862999726116,2
2105,2025-10-27,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.140028303019746,0.3227154331122364,569.4131564764774,-3.9096510735681616,1
2109,2025-10-19,UPSELL_PLANO,Upsell para plano,0.2821560323000881,0.1661775394499079,1571.1758945728402,58.520756072344426,1
2109,2025-10-19,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2821560323000881,0.1661775394499079,1571.1758945728402,15.608131388831652,2
2109,2025-10-19,DESCONTO_ABAST,Desconto no abastecimento,0.2821560323000881,0.1661775394499079,1571.1758945728402,15.251252034833414,3
2119,2025-11-20,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1307187102542485,0.0915367971105828,3755.3182079643343,12.210768968474436,1
2119,2025-11-20,DESCONTO_ABAST,Desconto no abastecimento,0.1307187102542485,0.0915367971105828,3755.3182079643343,8.825143173559407,2
2120,2025-09-09,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1444782778140726,0.0907783878774975,2244.8127248843407,6.029806783748743,1
2120,2025-09-09,DESCONTO_ABAST,Desconto no abastecimento,0.1444782778140726,0.0907783878774975,2244.8127248843407,2.919372340030197,2
2128,2025-09-30,UPSELL_PLANO,Upsell para plano,0.0734438442414197,0.1731536819951996,677.0459484785914,5.208886250829384,1
2130,2025-07-14,UPSELL_PLANO,Upsell para plano,0.2140498947281424,0.141363035740577,2734.968668547762,51.94577127456228,1
2130,2025-07-14,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2140498947281424,0.141363035740577,2734.968668547762,18.908536538981636,2
2130,2025-07-14,DESCONTO_ABAST,Desconto no abastecimento,0.2140498947281424,0.141363035740577,2734.968668547762,17.18953443354448,3
2133,2025-12-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2781867950946041,0.2257192790525647,1387.1254175624977,13.171736800550171,1
2133,2025-12-11,DESCONTO_ABAST,Desconto no abastecimento,0.2781867950946041,0.2257192790525647,1387.1254175624977,12.735472702442252,2
2137,2025-10-16,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1701180774785496,0.269783919202813,3682.252022662184,19.01083810722089,1
2137,2025-10-16,DESCONTO_ABAST,Desconto no abastecimento,0.1701180774785496,0.269783919202813,3682.252022662184,16.413199656791882,2
2146,2025-09-23,UPSELL_PLANO,Upsell para plano,0.2114809884336911,0.2336838502464821,3846.14869663662,60.60207103917101,1
2146,2025-09-23,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2114809884336911,0.2336838502464821,3846.14869663662,27.937327716285793,2
2146,2025-09-23,DESCONTO_ABAST,Desconto no abastecimento,0.2114809884336911,0.2336838502464821,3846.14869663662,26.166947484959614,3
2152,2025-11-15,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1684738476609363,0.3054189519105608,2371.2451664539403,9.876296545728476,1
2152,2025-11-15,DESCONTO_ABAST,Desconto no abastecimento,0.1684738476609363,0.3054189519105608,2371.2451664539403,7.245773498947202,2
2155,2025-08-14,UPSELL_PLANO,Upsell para plano,0.2821499001395795,0.2036599039633133,636.5568138154722,47.97115968317249,1
2155,2025-08-14,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2821499001395795,0.2036599039633133,636.5568138154722,5.059424162933457,2
2161,2025-12-21,UPSELL_PLANO,Upsell para plano,0.1644001338565348,0.0951186149045463,2749.383323564504,37.67198355085342,1
2161,2025-12-21,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1644001338565348,0.0951186149045463,2749.383323564504,11.833964141655876,2
2161,2025-12-21,DESCONTO_ABAST,Desconto no abastecimento,0.1644001338565348,0.0951186149045463,2749.383323564504,9.121966818786571,3
2167,2025-11-17,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1335790560952963,0.1496067334896502,3711.2094994289296,12.50486143955991,1
2167,2025-11-17,DESCONTO_ABAST,Desconto no abastecimento,0.1335790560952963,0.1496067334896502,3711.2094994289296,9.176442561465834,2
2176,2025-08-18,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1609649738406037,0.143849016596396,2608.681341892703,10.430027042670332,1
2176,2025-08-18,DESCONTO_ABAST,Desconto no abastecimento,0.1609649738406037,0.143849016596396,2608.681341892703,7.649326519482404,2
2177,2025-12-16,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1969398797279741,0.3801888757393514,2121.250746323152,11.603250464629365,1
2177,2025-12-16,DESCONTO_ABAST,Desconto no abastecimento,0.1969398797279741,0.3801888757393514,2121.250746323152,9.54204805918885,2
2180,2025-11-01,UPSELL_PLANO,Upsell para plano,0.1259621953755692,0.1242072270228489,438.6892554975267,14.883525636008159,1
2189,2025-08-03,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.116678925837049,0.1227150634476747,2211.5686475256416,2.4055005726242005,1
2192,2025-10-09,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1757202686684841,0.3660980280236691,2123.1946487176315,9.07374276772294,1
2192,2025-10-09,DESCONTO_ABAST,Desconto no abastecimento,0.1757202686684841,0.3660980280236691,2123.1946487176315,6.588148141092621,2
2194,2025-11-16,UPSELL_PLANO,Upsell para plano,0.1316844934416355,0.2156467041194161,589.3377945271019,16.807474777026872,1
2197,2025-10-28,UPSELL_PLANO,Upsell para plano,0.0878920478665801,0.1790425804176508,530.747161113551,7.686506811570169,1
2199,2025-12-18,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.143911327500659,0.2646513138383441,2325.727923382726,6.424840176897426,1
2199,2025-12-18,DESCONTO_ABAST,Desconto no abastecimento,0.143911327500659,0.2646513138383441,2325.727923382726,3.3030667269106075,2
2205,2025-11-23,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1418425962170242,0.2403174934196298,3745.401460205897,14.214789547221361,1
2205,2025-11-23,DESCONTO_ABAST,Desconto no abastecimento,0.1418425962170242,0.2403174934196298,3745.401460205897,11.051641471561844,2
2210,2025-12-01,UPSELL_PLANO,Upsell para plano,0.1706392699994444,0.1954047665512965,1537.496651141376,31.209360846994187,1
2210,2025-12-01,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1706392699994444,0.1954047665512965,1537.496651141376,4.466666697074746,2
2210,2025-12-01,DESCONTO_ABAST,Desconto no abastecimento,0.1706392699994444,0.1954047665512965,1537.496651141376,1.8794520970636341,3
2214,2025-07-27,UPSELL_PLANO,Upsell para plano,0.0900552901771635,0.1877241686553309,419.3834695976684,7.720660233894375,1
2215,2025-11-15,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.136743987103361,0.1308822019580098,3136.77089077456,9.94342187798862,1
2215,2025-11-15,DESCONTO_ABAST,Desconto no abastecimento,0.136743987103361,0.1308822019580098,3136.77089077456,6.678301620055841,2
2218,2025-07-02,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1948623097337119,0.1864346155747133,4486.561123615132,29.790647373044806,1
2218,2025-07-02,DESCONTO_ABAST,Desconto no abastecimento,0.1948623097337119,0.1864346155747133,4486.561123615132,27.687893567719044,2
2220,2025-10-12,UPSELL_PLANO,Upsell para plano,0.0734457753292592,0.0761744862363603,388.8742107109649,4.362686275715475,1
2225,2025-10-14,UPSELL_PLANO,Upsell para plano,0.0780348706961599,0.1815549975175675,288.1284750563658,4.945639457104992,1
2228,2025-09-08,UPSELL_PLANO,Upsell para plano,0.2790645132838584,0.2428849490243901,5717.755124710758,104.0565144292423,1
2228,2025-09-08,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2790645132838584,0.2428849490243901,5717.755124710758,61.592160003082824,2
2228,2025-09-08,DESCONTO_ABAST,Desconto no abastecimento,0.2790645132838584,0.2428849490243901,5717.755124710758,61.17345026875999,3
2235,2025-11-16,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1010534008633115,0.3103415850064785,2112.528448557061,0.07599639610335096,1
2235,2025-11-16,DESCONTO_ABAST,Desconto no abastecimento,0.1010534008633115,0.3103415850064785,2112.528448557061,-3.90293558663042,2
2237,2025-07-17,UPSELL_PLANO,Upsell para plano,0.2639323977522033,0.1421996345107123,2695.1499830781017,65.96132748882113,1
2237,2025-07-17,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2639323977522033,0.1421996345107123,2695.1499830781017,25.691129814751655,2
2237,2025-07-17,DESCONTO_ABAST,Desconto no abastecimento,0.2639323977522033,0.1421996345107123,2695.1499830781017,24.96977776979572,3
2238,2025-07-12,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1950062653335141,0.2745872240308384,3068.9884942135964,18.76409867099773,1
2238,2025-07-12,DESCONTO_ABAST,Desconto no abastecimento,0.1950062653335141,0.2745872240308384,3068.9884942135964,16.66422397766801,2
2239,2025-09-04,UPSELL_PLANO,Upsell para plano,0.1489729643601832,0.161941483407878,661.2445359460921,20.7554359323075,1
2254,2025-11-02,UPSELL_PLANO,Upsell para plano,0.1118577262707335,0.1275489026956357,758.3783257565052,13.527609735617162,1
2255,2025-11-14,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.218459285360611,0.153138529999987,1074.4557391284477,5.035068304485694,1
2259,2025-12-30,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1520395471602448,0.2670491392444117,3068.4017217891264,11.982120482069938,1
2259,2025-12-30,DESCONTO_ABAST,Desconto no abastecimento,0.1520395471602448,0.2670491392444117,3068.4017217891264,9.022911425274831,2
2260,2025-09-08,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1259229243287005,0.1706392494165968,3923.27329403418,12.168504196523621,1
2260,2025-09-08,DESCONTO_ABAST,Desconto no abastecimento,0.1259229243287005,0.1706392494165968,3923.27329403418,8.68696268309763,2
2265,2025-10-06,UPSELL_PLANO,Upsell para plano,0.1017596491222624,0.0854076561741415,394.2563235995079,9.921512248155995,1
2272,2025-10-28,UPSELL_PLANO,Upsell para plano,0.25277331472365,0.2236863386305414,4253.478292291048,78.50582893215693,1
2272,2025-10-28,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.25277331472365,0.2236863386305414,4253.478292291048,39.85369829722769,2
2272,2025-10-28,DESCONTO_ABAST,Desconto no abastecimento,0.25277331472365,0.2236863386305414,4253.478292291048,38.90916459170069,3
2273,2025-08-16,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1535110463114472,0.1654096059896762,4538.607109457484,21.241939667676306,1
2273,2025-08-16,DESCONTO_ABAST,Desconto no abastecimento,0.1535110463114472,0.1654096059896762,4538.607109457484,18.312160593905254,2
2275,2025-11-03,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1420927135821601,0.1426802443872027,2943.6305596172447,9.703983135351077,1
2275,2025-11-03,DESCONTO_ABAST,Desconto no abastecimento,0.1420927135821601,0.1426802443872027,2943.6305596172447,6.545837406994277,2
2285,2025-09-21,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1655846031466268,0.1255330405462658,3905.787585320442,19.664992601744224,1
2285,2025-09-21,DESCONTO_ABAST,Desconto no abastecimento,0.1655846031466268,0.1255330405462658,3905.787585320442,16.97668466467676,2
2286,2025-09-03,UPSELL_PLANO,Upsell para plano,0.1610341968567783,0.1230200059895802,3087.9966771219483,38.87707802608942,1
2286,2025-09-03,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1610341968567783,0.1230200059895802,3087.9966771219483,13.527119481856566,2
2286,2025-09-03,DESCONTO_ABAST,Desconto no abastecimento,0.1610341968567783,0.1230200059895802,3087.9966771219483,10.747803418992131,3
2289,2025-12-07,UPSELL_PLANO,Upsell para plano,0.3400006408648349,0.1132872165898834,2944.1660669750854,91.24084933903147,1
2289,2025-12-07,DESCONTO_ABAST,Desconto no abastecimento,0.3400006408648349,0.1132872165898834,2944.1660669750854,40.74076923092711,2
2289,2025-12-07,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.3400006408648349,0.1132872165898834,2944.1660669750854,39.9407564136304,3
2290,2025-07-02,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1531882657130592,0.3483899803091915,3487.258151336339,14.729870431834783,1
2290,2025-07-02,DESCONTO_ABAST,Desconto no abastecimento,0.1531882657130592,0.3483899803091915,3487.258151336339,11.793635746095969,2
2292,2025-11-24,UPSELL_PLANO,Upsell para plano,0.1985256260400172,0.2433870586061293,5617.174935537079,70.34073951335478,1
2292,2025-11-24,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1985256260400172,0.2433870586061293,5617.174935537079,39.55452373755228,2
2292,2025-11-24,DESCONTO_ABAST,Desconto no abastecimento,0.1985256260400172,0.2433870586061293,5617.174935537079,37.52503625835262,3
2293,2025-08-01,UPSELL_PLANO,Upsell para plano,0.2268057594157266,0.1955997666542616,2819.979330444497,56.40853883795543,1
2293,2025-08-01,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2268057594157266,0.1955997666542616,2819.979330444497,21.521703722675078,2
2293,2025-08-01,DESCONTO_ABAST,Desconto no abastecimento,0.2268057594157266,0.1955997666542616,2819.979330444497,20.05781891098961,3
2294,2025-07-19,UPSELL_PLANO,Upsell para plano,0.1257145661900688,0.1163839707201336,634.8057946165142,15.82079531761866,1
2295,2025-07-17,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2043156951289654,0.1219770905670236,3671.7659041747984,25.15902545200612,1
2295,2025-07-17,DESCONTO_ABAST,Desconto no abastecimento,0.2043156951289654,0.1219770905670236,3671.7659041747984,23.245339354585425,2
2298,2025-08-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1527096580903204,0.1543154817789563,2567.158950392346,9.026036656278048,1
2298,2025-08-11,DESCONTO_ABAST,Desconto no abastecimento,0.1527096580903204,0.1543154817789563,2567.158950392346,6.0802298180844545,2
2299,2025-08-23,UPSELL_PLANO,Upsell para plano,0.0816361876219008,0.1317318311145822,364.3418375688557,5.88425291635331,1
2309,2025-12-01,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1665213964893113,0.177318242959877,3573.833203645846,17.633036712764916,1
2309,2025-12-01,DESCONTO_ABAST,Desconto no abastecimento,0.1665213964893113,0.177318242959877,3573.833203645846,14.963464642551145,2
2313,2025-10-15,UPSELL_PLANO,Upsell para plano,0.1676519593495384,0.2098327029235887,2696.997727844471,38.26363082029205,1
2313,2025-10-15,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1676519593495384,0.2098327029235887,2696.997727844471,11.95409671460899,2
2313,2025-10-15,DESCONTO_ABAST,Desconto no abastecimento,0.1676519593495384,0.2098327029235887,2696.997727844471,9.307135901599757,3
2317,2025-07-11,UPSELL_PLANO,Upsell para plano,0.2315576303645521,0.2316870372051367,5311.8128346403,80.88000518279227,1
2317,2025-07-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2315576303645521,0.2316870372051367,5311.8128346403,45.30414877993222,2
2317,2025-07-11,DESCONTO_ABAST,Desconto no abastecimento,0.2315576303645521,0.2316870372051367,5311.8128346403,43.93530138722327,3
2324,2025-07-14,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2163996993652121,0.1480420818859098,3448.0779552350696,25.420510793809797,1
2324,2025-07-14,DESCONTO_ABAST,Desconto no abastecimento,0.2163996993652121,0.1480420818859098,3448.0779552350696,23.748504781114043,2
2334,2025-12-18,UPSELL_PLANO,Upsell para plano,0.1641188110112001,0.1887022114716137,671.5686579971704,23.950067968531336,1
2338,2025-07-30,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.197224406241379,0.1157224956237225,3876.298825787378,25.482883591651074,1
2338,2025-07-30,DESCONTO_ABAST,Desconto no abastecimento,0.197224406241379,0.1157224956237225,3876.298825787378,23.427371716478653,2
2341,2025-12-21,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1322324026647774,0.3094377582727975,2606.002277057717,6.412051791076124,1
2341,2025-12-21,DESCONTO_ABAST,Desconto no abastecimento,0.1322324026647774,0.3094377582727975,2606.002277057717,3.0566998443716713,2
2359,2025-10-13,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1464739401805675,0.0901810457483412,4591.13082657268,20.02582878842251,1
2359,2025-10-13,DESCONTO_ABAST,Desconto no abastecimento,0.1464739401805675,0.0901810457483412,4591.13082657268,16.95530759203386,2
2362,2025-10-13,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2065611482855145,0.3097965240972384,3172.1488655987746,21.43934867842001,1
2362,2025-10-13,DESCONTO_ABAST,Desconto no abastecimento,0.2065611482855145,0.3097965240972384,3172.1488655987746,19.570571644130297,2
2364,2025-09-11,UPSELL_PLANO,Upsell para plano,0.1223256947681834,0.0779093497552505,300.0234502902207,13.486648138412967,1
2368,2025-12-08,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2109326967955628,0.4322466314690328,2112.0750456502456,13.20287179638941,1
2368,2025-12-08,DESCONTO_ABAST,Desconto no abastecimento,0.2109326967955628,0.4322466314690328,2112.0750456502456,11.421525732300665,2
2371,2025-07-14,UPSELL_PLANO,Upsell para plano,0.153084180309041,0.2146590410231835,2920.8176080771705,35.44039123021568,1
2371,2025-07-14,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.153084180309041,0.2146590410231835,2920.8176080771705,11.243185085404733,2
2371,2025-07-14,DESCONTO_ABAST,Desconto no abastecimento,0.153084180309041,0.2146590410231835,2920.8176080771705,8.304868691585554,3
2373,2025-11-22,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.18410988766885,0.1658310700545469,5217.033399769757,32.8641433962597,1
2373,2025-11-22,DESCONTO_ABAST,Desconto no abastecimento,0.18410988766885,0.1658310700545469,5217.033399769757,30.546341149636703,2
2375,2025-09-26,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1938414116454873,0.1028478330927518,5441.905056110615,36.97911173227991,1
2375,2025-09-26,DESCONTO_ABAST,Desconto no abastecimento,0.1938414116454873,0.1028478330927518,5441.905056110615,34.85593996518966,2
2377,2025-08-31,UPSELL_PLANO,Upsell para plano,0.1508655132800491,0.2544444105559857,2035.7987668440849,29.44106542620179,1
2377,2025-08-31,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1508655132800491,0.2544444105559857,2035.7987668440849,5.565566000594675,2
2377,2025-08-31,DESCONTO_ABAST,Desconto no abastecimento,0.1508655132800491,0.2544444105559857,2035.7987668440849,2.5828762661956546,3
2384,2025-08-26,UPSELL_PLANO,Upsell para plano,0.2997225955900313,0.1749246417609787,3588.377473368591,86.97077961719893,1
2384,2025-08-26,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2997225955900313,0.1749246417609787,3588.377473368591,41.51100325664439,2
2384,2025-08-26,DESCONTO_ABAST,Desconto no abastecimento,0.2997225955900313,0.1749246417609787,3588.377473368591,41.50545516844502,3
2390,2025-07-14,UPSELL_PLANO,Upsell para plano,0.0668342963087909,0.2567697069562243,509.8714434212875,3.393249300742731,1
2391,2025-09-11,UPSELL_PLANO,Upsell para plano,0.2689149149965102,0.1611842170692178,3893.4543257867967,80.2850022618419,1
2391,2025-09-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2689149149965102,0.1611842170692178,3893.4543257867967,39.29233958734791,2
2391,2025-09-11,DESCONTO_ABAST,Desconto no abastecimento,0.2689149149965102,0.1611842170692178,3893.4543257867967,38.67063788727812,3
2393,2025-11-25,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1966937612046285,0.3096487146932086,2626.3099667672086,15.547433060267803,1
2393,2025-11-25,DESCONTO_ABAST,Desconto no abastecimento,0.1966937612046285,0.3096487146932086,2626.3099667672086,13.481308284360374,2
2403,2025-09-07,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.207959373105688,0.2540207728709542,3813.638903222093,27.00185628132028,1
2403,2025-09-07,DESCONTO_ABAST,Desconto no abastecimento,0.207959373105688,0.2540207728709542,3813.638903222093,25.161043743434043,2
2404,2025-11-21,UPSELL_PLANO,Upsell para plano,0.1368996065356969,0.2347284441004347,604.0971359569209,17.9499555852992,1
2407,2025-07-28,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1742175905985311,0.2282071466156381,2769.007576002948,13.394008800561096,1
2407,2025-07-28,DESCONTO_ABAST,Desconto no abastecimento,0.1742175905985311,0.2282071466156381,2769.007576002948,10.878360612531718,2
2408,2025-12-23,UPSELL_PLANO,Upsell para plano,0.1161549891873038,0.1988787746344865,246.0147578589547,12.050931715275645,1
2416,2025-09-17,UPSELL_PLANO,Upsell para plano,0.1546080224413984,0.1614505446776674,3382.500215430327,38.74791080806318,1
2416,2025-09-17,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1546080224413984,0.1614505446776674,3382.500215430327,14.329747554060422,2
2416,2025-09-17,DESCONTO_ABAST,Desconto no abastecimento,0.1546080224413984,0.1614505446776674,3382.500215430327,11.42190800288839,3
2427,2025-12-30,UPSELL_PLANO,Upsell para plano,0.176006960936082,0.24448880730353,1149.7530418227443,29.775834517224247,1
2427,2025-12-30,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.176006960936082,0.24448880730353,1149.7530418227443,2.2548251814923574,2
2428,2025-07-05,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1696980293892968,0.107546292211314,4264.072503370875,22.883619068430306,1
2428,2025-07-05,DESCONTO_ABAST,Desconto no abastecimento,0.1696980293892968,0.107546292211314,4264.072503370875,20.277579656216247,2
2434,2025-11-08,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1277282601035521,0.1726994886291683,1803.952856100265,1.6871194883651377,1
2439,2025-12-11,UPSELL_PLANO,Upsell para plano,0.2651534768962107,0.2240258780606815,4315.723229060901,83.50078662160752,1
2439,2025-12-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2651534768962107,0.2240258780606815,4315.723229060901,43.05353247165696,2
2439,2025-12-11,DESCONTO_ABAST,Desconto no abastecimento,0.2651534768962107,0.2240258780606815,4315.723229060901,42.35660200958117,3
2444,2025-07-12,UPSELL_PLANO,Upsell para plano,0.1714351091566035,0.1445387474909377,1644.1395888044106,32.13284964320373,1
2444,2025-07-12,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1714351091566035,0.1445387474909377,1644.1395888044106,5.274758815496217,2
2444,2025-07-12,DESCONTO_ABAST,Desconto no abastecimento,0.1714351091566035,0.1445387474909377,1644.1395888044106,2.7034609986282874,3
2458,2025-11-11,UPSELL_PLANO,Upsell para plano,0.19462704771519,0.1044954168693676,403.2248631482017,28.17200717593004,1
2460,2025-07-09,UPSELL_PLANO,Upsell para plano,0.2424994853881531,0.1514409767618482,3081.9353644203934,63.54461696472738,1
2460,2025-07-09,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2424994853881531,0.1514409767618482,3081.9353644203934,26.382191583445184,2
2460,2025-07-09,DESCONTO_ABAST,Desconto no abastecimento,0.2424994853881531,0.1514409767618482,3081.9353644203934,25.232181291208242,3
2461,2025-07-15,UPSELL_PLANO,Upsell para plano,0.1917808919219568,0.2205884348024437,3661.9830060143504,52.612495229811444,1
2461,2025-07-15,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1917808919219568,0.2205884348024437,3661.9830060143504,22.804265901127714,2
2461,2025-07-15,DESCONTO_ABAST,Desconto no abastecimento,0.1917808919219568,0.2205884348024437,3661.9830060143504,20.639883739566848,3
2462,2025-09-03,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2126089511170768,0.1111268183851876,5256.11475388551,40.14119508008132,1
2462,2025-09-03,DESCONTO_ABAST,Desconto no abastecimento,0.2126089511170768,0.1111268183851876,5256.11475388551,38.39337410242285,2
2463,2025-08-22,UPSELL_PLANO,Upsell para plano,0.1402585512555041,0.0772774002715539,416.97874565688846,17.58593261679764,1
2468,2025-10-11,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1110383275352146,0.2556832925075654,2360.499127009802,2.3705764721926155,1
2468,2025-10-11,DESCONTO_ABAST,Desconto no abastecimento,0.1110383275352146,0.2556832925075654,2360.499127009802,-1.4086569771030923,2
2470,2025-10-06,UPSELL_PLANO,Upsell para plano,0.1414806003716097,0.1882541874150995,2656.724667710773,30.50150810728117,1
2470,2025-10-06,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1414806003716097,0.1882541874150995,2656.724667710773,7.986821053397758,2
2470,2025-10-06,DESCONTO_ABAST,Desconto no abastecimento,0.1414806003716097,0.1882541874150995,2656.724667710773,4.816433060829954,3
2473,2025-07-30,UPSELL_PLANO,Upsell para plano,0.1406795451605762,0.1148300732428413,541.9313731737991,18.37186449235718,1
2481,2025-07-28,UPSELL_PLANO,Upsell para plano,0.2334231723441653,0.1846546003530579,1764.3906790623855,48.49015780439848,1
2481,2025-07-28,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2334231723441653,0.1846546003530579,1764.3906790623855,12.643797814494508,2
2481,2025-07-28,DESCONTO_ABAST,Desconto no abastecimento,0.2334231723441653,0.1846546003530579,1764.3906790623855,11.312261261377813,3
2483,2025-07-08,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1879676624642191,0.3075255321988759,3885.987723423628,23.796469335711336,1
2483,2025-07-08,DESCONTO_ABAST,Desconto no abastecimento,0.1879676624642191,0.3075255321988759,3885.987723423628,21.555822584995717,2
2486,2025-09-24,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.1803794030091924,0.124710717340751,2824.663629944413,14.693724676167797,1
2486,2025-09-24,DESCONTO_ABAST,Desconto no abastecimento,0.1803794030091924,0.124710717340751,2824.663629944413,12.301312736351647,2
2498,2025-11-04,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2118363435551089,0.1272955201102593,4500.07001975789,33.54540717352794,1
2498,2025-11-04,DESCONTO_ABAST,Desconto no abastecimento,0.2118363435551089,0.1272955201102593,4500.07001975789,31.78213404463012,2
2499,2025-08-13,UPSELL_PLANO,Upsell para plano,0.2041363683244407,0.1374030292764993,2226.846368811151,44.92775952022239,1
2499,2025-08-13,CASHBACK_PEDAGIO,Cashback leve em pedágio,0.2041363683244407,0.1374030292764993,2226.846368811151,13.327986113178483,2
2499,2025-08-13,DESCONTO_ABAST,Desconto no abastecimento,0.2041363683244407,0.1374030292764993,2226.846368811151,11.410713479667297,3
